network,station_code,station_name,station_lat,station_lon,geos_lat_index,geos_lon_index,geos_grid_lat,geos_grid_lon,geos_distance_km,initialization_time,forecast_day,lead_hour,datetime_utc,datetime_local,observed_pm25,obs_n_obs,WIND,PS,Q500,Q850,QV10M,T10M,T500,T850,U10M,V10M,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,TOTEXTTAU,PM25,BC_MLPM25,GEOSPM25,NISMASS25
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-12 00:00:00,1,8,2020-02-12 07:30:00,2020-02-12 14:30:00,48.0,3,1.2479838132858276,98639.0625,0.0002589747018646,0.0092623569071292,0.0095862308517098,307.37884521484375,267.72650146484375,293.00592041015625,1.0644630193710327,0.6514461040496826,1.160515546798706,0.4893081486225128,9.866198539733888,1.3133103847503662,4.453028678894043,0.3660719394683838,0.4178217649459839,31.918343684093685,32.92936148934399,25.897966384887695,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-12 00:00:00,1,14,2020-02-12 13:30:00,2020-02-12 20:30:00,65.833333,3,2.181400775909424,98782.296875,0.0002443811390548,0.0099813770502805,0.0105012226849794,302.3040771484375,267.6363830566406,293.30865478515625,-1.178147554397583,-1.835886001586914,1.3969855308532717,0.507498025894165,12.83483600616455,7.668859481811523,4.926611423492432,0.3542495965957641,0.7766065001487732,45.856624458874464,48.40085314935065,32.135528564453125,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-12 00:00:00,1,16,2020-02-12 16:30:00,2020-02-12 23:30:00,123.2,3,2.7331676483154297,99028.6796875,0.0002678527380339,0.0099217668175697,0.0108687588945031,301.50457763671875,267.2516784667969,292.98291015625,-2.311934471130371,-1.4577943086624146,1.4242714643478394,0.4993125796318054,13.140495300292969,7.61065149307251,4.709109783172607,0.3578895926475525,0.7222411632537842,48.44315764790765,51.271904989177486,32.409393310546875,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-13 00:00:00,1,20,2020-02-13 19:30:00,2020-02-14 02:30:00,44.666667,3,2.1875216960906982,98627.4140625,0.0002046153531409,0.0085315126925706,0.0117985801771283,299.27593994140625,270.4554748535156,293.2485656738281,-1.8319854736328125,1.195441484451294,2.10645055770874,0.4485743641853332,19.908105850219727,16.12352180480957,5.4324517250061035,0.2281197905540466,0.781220555305481,65.66036315536314,70.38300310245309,46.08735275268555,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-13 00:00:00,1,22,2020-02-13 22:30:00,2020-02-14 05:30:00,121.333333,3,1.139143943786621,93575.5859375,0.0002249545213999,0.0075252605602145,0.0079870745539665,291.8272705078125,269.38555908203125,292.2473449707031,0.5152618885040283,1.015949845314026,1.2078776359558103,0.4844242930412292,14.3641996383667,24.738256454467773,4.8935747146606445,0.1644785106182098,0.1834438890218734,30.43849198949199,31.286726108336108,34.44100570678711,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-14 00:00:00,1,4,2020-02-14 04:30:00,2020-02-14 11:30:00,51.266667,3,5.842435359954834,98766.953125,0.0001947879791259,0.0075455210171639,0.00849234405905,306.83966064453125,269.9852600097656,292.1029357910156,4.994609355926514,3.0311596393585205,1.2078089714050293,0.9140421748161316,9.255019187927246,0.6784830689430237,3.5253145694732666,0.4092726111412048,0.1907825917005539,33.72824555074555,34.938352561327555,24.037466049194336,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-15 00:00:00,1,2,2020-02-15 01:30:00,2020-02-15 08:30:00,58.7,3,1.6346616744995115,98731.1171875,0.0006875992403365,0.0067139654420316,0.0088208289816975,297.59442138671875,269.21820068359375,292.09521484375,0.6646008491516113,-1.4934606552124023,2.313755750656128,1.2660166025161743,20.634626388549805,8.614733695983887,5.297309398651123,0.2755768895149231,0.2295344322919845,62.31891955266955,66.67400070346321,48.28147888183594,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-15 00:00:00,1,4,2020-02-15 04:30:00,2020-02-15 11:30:00,63.4,3,3.1217455863952637,98630.1875,0.000695246621035,0.0063859708607196,0.0071805026382207,306.6645202636719,269.7552490234375,292.1224365234375,1.4473739862442017,2.765936374664306,1.6843843460083008,1.7444108724594116,11.554221153259276,0.9877112507820128,4.824123859405518,0.4265530109405517,0.2376093715429306,44.05448568098568,46.40047910589411,31.286115646362305,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-15 00:00:00,1,8,2020-02-15 07:30:00,2020-02-15 14:30:00,40.8,3,2.810563564300537,98283.4140625,0.0007868616376072,0.005348521284759,0.0061590922996401,309.2973327636719,269.7347412109375,294.9339904785156,2.453347682952881,1.3712595701217651,1.278756022453308,1.3678799867630005,9.706157684326172,0.6821210384368896,3.4747424125671387,0.3151399493217468,0.1967511475086212,37.246452861952854,38.84356267676767,25.210628509521484,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-16 00:00:00,1,2,2020-02-16 01:30:00,2020-02-16 08:30:00,55.9,3,1.4266386032104492,99068.6953125,0.0001952648599399,0.0038070678710937,0.0070068496279418,296.2134704589844,269.2054443359375,292.46600341796875,-0.0736030340194702,-1.4247386455535889,3.8780853748321538,1.960870623588562,56.868896484375,20.19805908203125,5.588036060333252,0.1982698440551757,0.2539182603359222,69.50890299515298,74.6548823246198,116.08478546142578,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-16 00:00:00,1,2,2020-02-16 01:30:00,2020-02-16 08:30:00,189.366667,3,0.6590752005577087,94300.6953125,0.0008649826631881,0.0043487548828125,0.0059997695498168,292.2447204589844,268.3929443359375,292.24725341796875,-0.4525092840194702,-0.4791820645332336,3.00860857963562,2.4847395420074463,40.57075119018555,13.795215606689451,4.831336498260498,0.2080469131469726,0.2617307603359222,54.105744107744115,57.557375959595966,85.37183380126953,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-17 00:00:00,1,2,2020-02-17 01:30:00,2020-02-17 08:30:00,18.666667,3,6.244097709655762,99635.9140625,0.0001344680786132,0.00785827729851,0.0066163563169538,292.57470703125,267.7875061035156,289.0461120605469,-6.0337324142456055,1.607119083404541,1.9717851877212524,6.446498394012451,11.117682456970217,7.181370258331299,11.510597229003906,0.5302354097366333,0.4623995721340179,49.28027344877345,52.20110352813853,44.78741836547851,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-17 00:00:00,1,8,2020-02-17 07:30:00,2020-02-17 14:30:00,31.5,3,1.88470721244812,94269.2265625,0.0008030084427446,0.0077398046851158,0.0083320094272494,299.794189453125,266.4851989746094,289.97857666015625,-0.676676869392395,-1.759042263031006,2.568413257598877,7.399648666381836,24.33086204528809,4.394678592681885,15.19232940673828,0.2171418666839599,0.706026554107666,52.57246344396344,55.85543442279942,74.87020874023438,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-17 00:00:00,1,14,2020-02-17 13:30:00,2020-02-17 20:30:00,30.4,3,6.449638843536377,99450.0,0.0005826724809594,0.007740088738501,0.0070942621678113,296.91229248046875,267.962646484375,287.698974609375,-6.437651634216309,-0.3930448889732361,2.1682581901550293,3.590686798095703,21.042726516723633,7.392373085021973,5.544577598571777,0.1684838980436325,0.4162271916866302,59.93793831168832,64.03111152597404,51.428131103515625,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-17 00:00:00,1,16,2020-02-17 16:30:00,2020-02-17 23:30:00,31.733333,3,6.465071678161621,99605.8046875,0.0005928368191234,0.0080645782873034,0.0065967557020485,293.2640380859375,267.1795654296875,287.8377685546875,-6.408670425415039,0.8521112203598022,1.5498456954956057,3.652534961700439,11.686509132385254,8.993083953857422,5.137633800506592,0.1612079441547393,0.394237756729126,36.055758593258595,37.52189203851704,33.46355056762695,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-18 00:00:00,1,4,2020-02-18 04:30:00,2020-02-18 11:30:00,22.8,3,4.620954990386963,99570.734375,0.0002451182517688,0.0064708301797509,0.0059209824539721,296.90924072265625,268.0853576660156,286.4791259765625,-4.351166248321533,1.5558198690414429,2.3028404712677,6.475602149963379,17.549610137939453,6.424670696258545,14.595610618591309,0.1834905594587326,0.5800513625144958,64.58912530062531,69.1939290836941,60.62019729614258,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-18 00:00:00,1,14,2020-02-18 13:30:00,2020-02-18 20:30:00,40.266667,3,2.5010974407196045,99344.7421875,0.0003139424952678,0.0072085601277649,0.007553357630968,297.170166015625,267.090087890625,287.7574157714844,-2.3876428604125977,-0.744748055934906,2.368345022201538,3.7107386589050297,24.534584045410156,9.99716567993164,7.815474510192871,0.5002286434173584,0.5128050446510315,67.8515225977726,72.81519008352758,61.48783874511719,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-18 00:00:00,1,16,2020-02-18 16:30:00,2020-02-18 23:30:00,34.766667,3,1.2655410766601562,94479.734375,0.0003040121519006,0.0067529496736824,0.008818962611258,294.4857482910156,266.00360107421875,288.30511474609375,0.2651806473731994,1.237446427345276,2.168311595916748,4.110919952392578,20.576690673828125,6.6647772789001465,10.362122535705566,0.271948754787445,0.5100641250610352,50.37953835978837,53.42128757936509,57.83714294433594,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-19 00:00:00,1,2,2020-02-19 01:30:00,2020-02-19 08:30:00,66.366667,3,0.9795619249343872,94720.7734375,0.0002133846573997,0.0072250529192388,0.0086750742048025,292.3785400390625,266.04168701171875,286.7951354980469,-0.9586526155471802,-0.2013127654790878,2.4556357860565186,4.656612873077393,22.81740379333496,8.367351531982422,12.529247283935549,0.0372324399650096,0.7114931344985962,50.55609944684945,53.61727038600289,65.44852447509766,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-19 00:00:00,1,2,2020-02-19 01:30:00,2020-02-19 08:30:00,58.833333,3,4.0552239418029785,99936.7734375,0.0002214908890891,0.0075836344622075,0.0074238535016775,292.0972900390625,266.99481201171875,287.7013854980469,-4.054355621337891,0.0839045196771621,2.073647975921631,4.016328811645508,14.086254119873049,7.115886688232422,8.265535354614258,0.1834905594587326,0.5933290719985962,55.217188302438295,58.79107901570651,42.99383163452149,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-19 00:00:00,1,16,2020-02-19 16:30:00,2020-02-19 23:30:00,57.433333,3,2.68029260635376,99275.625,0.0001706101174931,0.0077194208279252,0.0081548187881708,296.94476318359375,268.1357727050781,289.2680358886719,-2.672484874725342,-0.2044353783130645,2.1138086318969727,3.219611644744873,17.289031982421875,10.06992530822754,7.875269412994385,0.3115019500255584,0.4306836426258087,64.52560954785955,69.1234265981241,47.59367370605469,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-19 00:00:00,1,20,2020-02-19 19:30:00,2020-02-20 02:30:00,98.0,3,1.1327369213104248,94326.0390625,0.0001873322325991,0.0078820576891303,0.0093447929248213,293.8735656738281,267.0572204589844,289.40362548828125,-0.3246666193008423,1.0852117538452148,2.37943434715271,3.448807954788208,26.22450256347656,10.317307472229004,8.342156410217285,0.2214621752500534,0.4699302315711975,53.78950432900432,57.20634980519479,64.7242660522461,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-19 00:00:00,1,22,2020-02-19 22:30:00,2020-02-20 05:30:00,92.166667,3,0.758754551410675,94362.6171875,0.0002135751856258,0.0077990186400711,0.0093601308763027,292.0337829589844,266.353759765625,288.62103271484375,-0.7333146929740906,0.1948281526565551,2.412198781967163,3.4888358116149902,25.614606857299805,12.121745109558104,8.561367988586426,0.2146408408880233,0.5528150200843811,52.2663354978355,55.51563240259741,63.99384689331055,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-20 00:00:00,1,10,2020-02-20 10:30:00,2020-02-20 17:30:00,56.133333,3,1.0250673294067385,94162.609375,0.0004282276204321,0.0074773128144443,0.0097947195172309,301.09014892578125,266.5306396484375,292.92431640625,0.9473611116409302,-0.3914970159530639,1.5861982107162476,2.699380397796631,13.984883308410645,3.1977834701538086,7.34289026260376,0.1971331685781479,0.4072582423686981,39.265111471861466,41.084273733766224,39.75197219848633,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-20 00:00:00,1,14,2020-02-20 13:30:00,2020-02-20 20:30:00,56.2,3,2.7439279556274414,99292.8671875,0.0002439756935928,0.0073637426830828,0.0080809099599719,299.7763671875,267.2047119140625,290.2488708496094,-2.695622682571411,-0.5126001238822937,1.6080455780029297,2.088200569152832,12.937389373779297,5.522451877593994,6.538572311401367,0.272866278886795,0.3140406608581543,45.73326753801753,48.26392696719946,36.246944427490234,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-20 00:00:00,1,14,2020-02-20 13:30:00,2020-02-20 20:30:00,58.833333,3,3.2352709770202637,99548.8671875,0.0002485056465957,0.0077909887768328,0.0087675554677844,299.4638671875,267.3609619140625,290.0613708496094,-3.105778932571411,-0.9061548113822936,1.4370605945587158,1.8626458644866943,12.384416580200195,5.07861852645874,5.512662410736084,0.3465353548526764,0.3072047233581543,43.39596368446369,45.669519689754694,33.51810073852539,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-21 00:00:00,1,2,2020-02-21 01:30:00,2020-02-21 08:30:00,33.233333,3,6.598456859588623,100050.5703125,0.0002875328355003,0.0057144183665513,0.0101752942427992,295.75286865234375,267.341064453125,288.16473388671875,-6.594247817993164,0.2356514632701873,1.1314126253128052,1.979060411453247,9.109502792358398,1.655280351638794,3.943608045578003,0.7339622378349304,0.3430880606174469,40.08960905760905,41.99946605394605,25.66400146484375,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-21 00:00:00,1,4,2020-02-21 04:30:00,2020-02-21 11:30:00,33.366667,3,5.4588494300842285,99718.0859375,0.0003943455521948,0.0069427513517439,0.0085800942033529,301.4129943847656,266.77435302734375,286.66021728515625,-5.391887664794922,0.8523995876312256,1.497029185295105,2.608430862426758,13.038544654846191,1.007720112800598,5.791844844818115,0.6157279014587402,0.3568040132522583,42.10418235468236,44.23564241369742,36.154354095458984,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-21 00:00:00,1,10,2020-02-21 10:30:00,2020-02-21 17:30:00,24.366667,3,4.700632095336914,99323.3046875,0.0002894891658797,0.0085297673940658,0.0092995958402752,303.12506103515625,267.41058349609375,289.7538146972656,-4.6906256675720215,0.3065513968467712,1.318780541419983,1.1805254220962524,17.31716537475586,2.2882885932922363,1.883177399635315,0.2742127478122711,0.2511091828346252,36.307599567099565,37.80143551948052,36.533782958984375,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-21 00:00:00,1,10,2020-02-21 10:30:00,2020-02-21 17:30:00,39.433333,3,5.61184024810791,99579.3046875,0.0002828134456649,0.0088349431753158,0.0095284776762127,303.18756103515625,267.19183349609375,289.6288146972656,-5.4875006675720215,-1.174771785736084,1.4642996788024902,1.031368374824524,18.830564498901367,2.0409061908721924,1.555759310722351,0.2651177942752838,0.2467146664857864,40.81816822991824,42.80816673520924,38.79496765136719,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-21 00:00:00,1,14,2020-02-21 13:30:00,2020-02-21 20:30:00,40.833333,3,7.254748821258545,99930.234375,0.0001822516642278,0.0063411020673811,0.010321163572371,298.42279052734375,267.8338928222656,289.4891357421875,-7.106703281402588,-1.4581316709518433,1.109602689743042,1.111419677734375,10.376019477844238,2.3501343727111816,2.734844923019409,0.479310542345047,0.1456866264343261,36.96434527509528,38.53042325535576,25.1375789642334,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-21 00:00:00,1,20,2020-02-21 19:30:00,2020-02-22 02:30:00,47.5,3,1.6627730131149292,94767.921875,0.0003807013854384,0.0082112113013863,0.0099090123549103,293.7779541015625,266.1891174316406,288.0192565917969,-1.5937492847442627,-0.4741068482398987,0.731332540512085,1.2995283603668213,6.658077239990234,1.6771082878112793,2.8856072425842285,0.2983489334583282,0.284175306558609,22.206306221556225,22.14899990592741,18.28145980834961,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-21 00:00:00,1,22,2020-02-21 22:30:00,2020-02-22 05:30:00,27.633333,3,3.750013828277588,99650.53125,0.0001810048706829,0.0042230547405779,0.0101356748491525,292.7668151855469,266.9833068847656,288.0676574707031,-3.720004081726074,0.4734691977500915,0.8686782121658325,1.451144814491272,6.24337100982666,3.441527843475342,3.2840795516967773,0.4522129595279693,0.2092412263154983,30.164601250601248,30.982707388167384,18.525714874267575,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-21 00:00:00,1,22,2020-02-21 22:30:00,2020-02-22 05:30:00,50.766667,3,1.64964497089386,94786.53125,0.0004451726563274,0.0071756304241716,0.0098915342241525,291.8605651855469,265.4520568847656,286.9739074707031,-1.512972712516785,-0.6574512124061584,0.7422584891319275,1.2183141708374023,6.599893093109131,2.492015600204468,2.858435869216919,0.3007820844650268,0.2470830231904983,23.374511608761605,23.44570788572538,18.071510314941406,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-23 00:00:00,1,2,2020-02-23 01:30:00,2020-02-23 08:30:00,43.3,3,3.9810633659362793,100086.3984375,0.0005598068819381,0.0037689208984375,0.0091092335060238,293.36016845703125,266.30743408203125,286.8146667480469,-3.9491662979125977,-0.5029430985450745,1.569788098335266,2.488377571105957,10.550151824951172,5.2314133644104,9.022610664367676,0.6893969774246216,0.2858036160469055,50.029874939874944,53.033161183261186,36.143924713134766,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-23 00:00:00,1,4,2020-02-23 04:30:00,2020-02-23 11:30:00,44.1,3,4.177283763885498,99909.2734375,0.0005331049324013,0.0055618346668779,0.0072924103587865,300.4708557128906,266.665771484375,285.7650146484375,-4.176610469818115,-0.0750172734260559,1.0859369039535522,2.2118911743164062,8.018107414245605,2.251908779144287,6.228449821472168,0.5456967949867249,0.2026693820953369,36.55965589040589,38.08121803835054,26.84023666381836,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-23 00:00:00,1,14,2020-02-23 13:30:00,2020-02-23 20:30:00,47.866667,3,2.933469533920288,99308.3828125,0.0003930054372176,0.004868215881288,0.0059791062958538,298.58282470703125,266.5229797363281,289.6490478515625,-2.8621866703033447,0.6427525877952576,0.8895784616470337,1.1677916049957275,9.096240043640137,3.7689459323883057,2.993025302886963,0.4288268983364105,0.153724268078804,36.735970418470416,38.27692716450216,22.974838256835938,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-23 00:00:00,1,14,2020-02-23 13:30:00,2020-02-23 20:30:00,100.766667,3,2.946714162826538,99564.3828125,0.0004116020863875,0.0048300689086318,0.0061164353974163,298.48907470703125,266.7729797363281,289.5552978515625,-2.9442179203033447,0.1212682127952575,1.1369611024856567,1.1659727096557615,15.688258171081545,4.68571662902832,3.1640102863311768,0.4856703281402588,0.203284814953804,42.19410945535945,44.33546149544899,35.377986907958984,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-23 00:00:00,1,22,2020-02-23 22:30:00,2020-02-24 05:30:00,72.533333,3,0.9077720046043396,94305.1171875,0.0002761601936072,0.0066185970790684,0.0072784470394253,291.5239562988281,265.9027099609375,288.7481994628906,-0.9074558019638062,0.0239583253860473,3.409074544906616,1.4858077764511108,59.95589447021485,13.766111373901367,4.5451765060424805,0.1289671510457992,0.3236941993236542,59.085588744588755,63.08500350649352,119.19407653808594,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-24 00:00:00,1,10,2020-02-24 10:30:00,2020-02-24 17:30:00,27.566667,3,0.4849243760108948,98751.6328125,0.0002527237229514,0.0061653242446482,0.0069469176232814,303.890380859375,267.6969909667969,291.0131530761719,-0.4820060133934021,0.0531211495399475,1.7043958902359009,2.1063899993896484,15.222118377685549,1.7789716720581057,5.319897174835205,0.256023645401001,0.3148029148578644,48.55596643171643,51.39712273920524,38.7814826965332,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-24 00:00:00,1,14,2020-02-24 13:30:00,2020-02-24 20:30:00,135.566667,3,1.3383913040161133,94131.6796875,0.0004496597684919,0.0066080428659915,0.0086063742637634,298.5318298339844,267.1500244140625,292.52435302734375,0.6397297382354736,1.17560076713562,2.248280763626098,2.3428597450256348,27.241653442382812,4.22005558013916,6.45196533203125,0.1996351331472396,0.4254753291606903,51.561762006512005,54.73355582722833,62.69720077514648,
AQMS,AQMS09,AQMS09,18.10619444,102.6635278,52,140,18.0,102.812,19.684559,2020-02-24 00:00:00,1,14,2020-02-24 13:30:00,2020-02-24 20:30:00,85.666667,3,2.7070140838623047,99219.6796875,0.000224354196689,0.006012950092554,0.0064854021184146,299.8443298339844,268.8375244140625,290.68060302734375,-2.6776530742645264,0.3976160883903503,1.708040714263916,2.000889778137207,15.250874519348145,3.412424087524414,5.054981231689453,0.3124124705791473,0.2868034541606903,47.90314570614571,50.67249173382174,38.42351531982422,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-24 00:00:00,1,20,2020-02-24 19:30:00,2020-02-25 02:30:00,103.7,3,1.1084415912628174,94059.109375,0.0004168424347881,0.0079964939504861,0.0089570451527833,294.142333984375,266.9123229980469,291.02276611328125,0.1116244718432426,1.102806806564331,2.4338395595550537,2.117319107055664,31.956762313842773,10.18634033203125,6.050478935241699,0.2451272755861282,0.4744822382926941,54.1435474987975,57.59933772366523,70.63786315917969,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-25 00:00:00,1,14,2020-02-25 13:30:00,2020-02-25 20:30:00,166.366667,3,1.172502875328064,94014.875,0.0002507439057808,0.0066611627116799,0.0088846990838646,299.91107177734375,268.2984924316406,294.12261962890625,0.1415730714797973,1.1639244556427002,3.2560296058654785,3.0959198474884033,32.36376190185547,4.794856071472168,9.141600608825684,0.0234034359455108,0.578376054763794,59.371838263588266,63.40274047258298,77.19982147216797,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-26 00:00:00,1,4,2020-02-26 04:30:00,2020-02-26 11:30:00,99.633333,3,0.9870614409446716,94313.734375,0.0002396115742158,0.0076446617022156,0.0084085669368505,301.94732666015625,268.5933532714844,292.0023193359375,0.8835051655769348,0.4401237964630127,2.3683245182037354,2.397428035736084,23.166648864746097,3.361492395401001,6.686809062957764,0.127556636929512,0.5421788096427917,52.256565416065406,55.5047876118326,55.787635803222656,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-26 00:00:00,1,8,2020-02-26 07:30:00,2020-02-26 14:30:00,43.733333,3,1.9480186700820925,98727.0078125,0.000243228758336,0.0076447268947958,0.0080125965178012,306.8619689941406,268.6101989746094,292.22119140625,-1.571642279624939,1.1509637832641602,2.7866969108581543,2.502929449081421,27.619535446166992,1.9172148704528809,7.451351642608643,0.129148244857788,0.642877459526062,61.425031274281274,65.68178471445222,65.37954711914062,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-26 00:00:00,1,10,2020-02-26 10:30:00,2020-02-26 17:30:00,36.6,3,3.194199562072754,98704.765625,0.0002201019524363,0.0079963933676481,0.0086085721850395,305.44573974609375,268.1639099121094,292.80126953125,-2.4037067890167236,2.103593349456787,3.0450222492218018,2.582973003387451,30.675443649291992,2.6411726474761963,7.990071773529053,0.0850379988551139,0.6482850909233093,62.51661712361713,66.89344500721502,71.91517639160156,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-26 00:00:00,1,22,2020-02-26 22:30:00,2020-02-27 05:30:00,53.466667,3,1.925493240356445,98911.1328125,0.0001954792096512,0.0064119747839868,0.010557803325355,293.57147216796875,268.82220458984375,291.52764892578125,-1.8968136310577393,0.3310925662517547,0.8850606679916382,0.3596882820129394,7.902589797973633,6.773916721343994,1.82574200630188,0.4608290195465088,0.3046373128890991,36.16292724867725,37.64084924603175,18.44063377380371,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-26 00:00:00,1,22,2020-02-26 22:30:00,2020-02-27 05:30:00,120.8,3,0.3450274169445038,94047.1328125,0.0002422092511551,0.0076631954871118,0.0095659820362925,293.94647216796875,267.66595458984375,291.77764892578125,-0.2884151935577392,0.1893689334392547,2.5612595081329346,2.1868631839752197,27.707744598388672,14.391843795776367,6.107643127441406,0.0840708464384079,0.5668443441390991,54.64226346801347,58.15291244949495,63.10414505004883,
AQMS,AQMS06,AQMS06,17.96252778,102.6060556,52,139,18.0,102.5,11.965774,2020-02-27 00:00:00,1,4,2020-02-27 04:30:00,2020-02-27 11:30:00,49.8,3,3.75483512878418,99098.609375,0.0002055168151855,0.0074691800400614,0.0091679217293858,302.388916015625,269.03472900390625,288.91839599609375,-3.67004919052124,0.7934267520904541,1.453372597694397,1.4733816385269165,13.576936721801758,1.3769749402999878,4.089182376861572,0.243289828300476,0.5104294419288635,39.08626517001517,40.88575433871683,33.23115539550781,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-27 00:00:00,1,14,2020-02-27 13:30:00,2020-02-27 20:30:00,144.766667,3,1.3543070554733276,94044.0078125,0.0002875783538911,0.0083161778748035,0.0098508447408676,299.25213623046875,267.02789306640625,293.25909423828125,0.4971793591976166,1.2597461938858032,3.547080993652344,2.8231070041656494,39.17379379272461,4.169123649597168,9.008803367614746,0.1496121436357498,0.924549400806427,61.77707996632995,66.07255876262624,89.41973114013672,
AQMS,AQMS07,AQMS07,19.90894444,102.1782222,60,138,20.0,102.188,10.171261,2020-02-28 00:00:00,1,4,2020-02-28 04:30:00,2020-02-28 11:30:00,108.533333,3,1.349537372589111,94133.1640625,0.0001909732964122,0.0077667254954576,0.0083885863423347,301.0869140625,266.45867919921875,291.180419921875,1.2237486839294434,0.5689378976821899,3.3287506103515625,2.2373569011688232,39.46479415893555,3.426975965499878,7.166900157928467,0.0679847300052642,0.9650051593780518,57.988174001924015,61.86687314213566,86.52520751953125,
