network,station_code,initialization_time_utc,datetime_utc,observed_pm25,obs_n_obs,GEOSPM25,forecast_day,station_name
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 07:30:00+00:00,5.666667,3,7.41578483581543,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-17 00:00:00+00:00,2020-07-17 10:30:00+00:00,5.5,3,8.350722312927246,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-17 00:00:00+00:00,2020-07-17 10:30:00+00:00,13.166667,3,8.127259254455566,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 10:30:00+00:00,6.333333,3,8.127259254455566,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-17 00:00:00+00:00,2020-07-17 13:30:00+00:00,20.233333,3,10.347213745117188,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-17 00:00:00+00:00,2020-07-17 13:30:00+00:00,12.066667,3,12.827337265014648,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 13:30:00+00:00,18.666667,3,12.827337265014648,1,Xaythany
Lao PDR AQMS,AQMS09,2020-07-17 00:00:00+00:00,2020-07-17 16:30:00+00:00,22.866667,3,13.177279472351074,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 16:30:00+00:00,21.333333,3,13.177279472351074,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-17 00:00:00+00:00,2020-07-17 19:30:00+00:00,25.1,3,17.5363712310791,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-17 00:00:00+00:00,2020-07-17 19:30:00+00:00,15.466667,3,20.716598510742188,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 19:30:00+00:00,19.0,3,20.716598510742188,1,Xaythany
Lao PDR AQMS,AQMS09,2020-07-17 00:00:00+00:00,2020-07-17 22:30:00+00:00,16.0,3,28.15545654296875,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-17 00:00:00+00:00,2020-07-17 22:30:00+00:00,10.0,3,28.15545654296875,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 01:30:00+00:00,11.633333,3,17.61545753479004,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-18 00:00:00+00:00,2020-07-18 01:30:00+00:00,13.333333,3,17.342880249023438,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 04:30:00+00:00,7.333333,3,17.960609436035156,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 04:30:00+00:00,14.2,3,16.18673324584961,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-18 00:00:00+00:00,2020-07-18 07:30:00+00:00,5.666667,3,14.331184387207031,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 10:30:00+00:00,5.166667,3,13.540215492248535,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 10:30:00+00:00,12.033333,3,13.744033813476562,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-18 00:00:00+00:00,2020-07-18 10:30:00+00:00,7.0,3,13.744033813476562,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 13:30:00+00:00,12.6,3,14.188836097717283,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 13:30:00+00:00,22.1,3,17.158245086669922,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-18 00:00:00+00:00,2020-07-18 13:30:00+00:00,17.333333,3,17.158245086669922,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 16:30:00+00:00,29.033333,3,11.306355476379396,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 16:30:00+00:00,31.5,3,19.093904495239254,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-18 00:00:00+00:00,2020-07-18 16:30:00+00:00,26.333333,3,19.093904495239254,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-18 00:00:00+00:00,2020-07-18 19:30:00+00:00,3.433333,3,14.962908744812012,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 19:30:00+00:00,13.7,3,19.781185150146484,1,Xaythany
Lao PDR AQMS,AQMS09,2020-07-18 00:00:00+00:00,2020-07-18 22:30:00+00:00,5.633333,3,29.896425247192383,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 01:30:00+00:00,3.666667,3,15.5601806640625,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 01:30:00+00:00,16.9,3,14.762826919555664,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-19 00:00:00+00:00,2020-07-19 01:30:00+00:00,9.0,3,14.762826919555664,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 04:30:00+00:00,9.566667,3,7.668656826019287,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 04:30:00+00:00,23.233333,3,8.479676246643066,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-19 00:00:00+00:00,2020-07-19 04:30:00+00:00,5.0,3,8.479676246643066,1,Xaythany
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 07:30:00+00:00,11.866667,3,6.761325836181641,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 10:30:00+00:00,5.966667,3,7.032096862792969,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 10:30:00+00:00,5.9,3,7.329524040222168,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 13:30:00+00:00,13.0,3,10.854784965515137,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 13:30:00+00:00,15.233333,3,10.813176155090332,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-19 00:00:00+00:00,2020-07-19 13:30:00+00:00,17.333333,3,10.813176155090332,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 16:30:00+00:00,3.766667,3,15.288419723510742,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 16:30:00+00:00,10.9,3,14.592611312866213,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-19 00:00:00+00:00,2020-07-19 16:30:00+00:00,6.666667,3,14.592611312866213,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-19 00:00:00+00:00,2020-07-19 19:30:00+00:00,2.5,3,18.410327911376953,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-19 00:00:00+00:00,2020-07-19 19:30:00+00:00,2.266667,3,20.55687141418457,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-19 00:00:00+00:00,2020-07-19 19:30:00+00:00,1.666667,3,20.55687141418457,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 01:30:00+00:00,5.4,3,21.50664710998535,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-20 00:00:00+00:00,2020-07-20 01:30:00+00:00,5.066667,3,22.796947479248047,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 04:30:00+00:00,4.5,3,10.627002716064451,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-20 00:00:00+00:00,2020-07-20 04:30:00+00:00,8.3,3,12.777320861816406,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 04:30:00+00:00,4.0,3,12.777320861816406,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 07:30:00+00:00,9.833333,3,7.362208366394043,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 07:30:00+00:00,4.666667,3,8.388072967529297,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 10:30:00+00:00,11.433333,3,7.807281494140625,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-20 00:00:00+00:00,2020-07-20 10:30:00+00:00,10.733333,3,7.991498947143555,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 10:30:00+00:00,7.666667,3,7.991498947143555,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 13:30:00+00:00,19.066667,3,13.210005760192873,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-20 00:00:00+00:00,2020-07-20 13:30:00+00:00,4.2,3,11.871139526367188,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 13:30:00+00:00,9.333333,3,11.871139526367188,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 16:30:00+00:00,7.333333,3,19.190671920776367,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 16:30:00+00:00,11.333333,3,15.22641372680664,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 19:30:00+00:00,9.666667,3,18.45119857788086,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-20 00:00:00+00:00,2020-07-20 22:30:00+00:00,1.033333,3,25.593441009521484,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-20 00:00:00+00:00,2020-07-20 22:30:00+00:00,9.0,3,26.397977828979492,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 01:30:00+00:00,22.366667,3,26.58844566345215,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 01:30:00+00:00,14.666667,3,21.665714263916016,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 04:30:00+00:00,19.133333,3,24.076419830322266,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 04:30:00+00:00,8.0,3,20.88694953918457,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 07:30:00+00:00,9.8,3,21.195653915405273,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 07:30:00+00:00,6.333333,3,22.68056297302246,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 10:30:00+00:00,7.833333,3,25.817045211791992,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-21 00:00:00+00:00,2020-07-21 10:30:00+00:00,1.566667,3,7.711507320404053,1,Luang Prabang
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 10:30:00+00:00,8.0,3,25.705312728881836,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 13:30:00+00:00,15.233333,3,24.103063583374023,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-21 00:00:00+00:00,2020-07-21 13:30:00+00:00,12.166667,3,12.104692459106444,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 16:30:00+00:00,9.1,3,14.672693252563477,1,Vientiane
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 16:30:00+00:00,11.333333,3,29.54929542541504,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 19:30:00+00:00,5.7,3,15.142035484313965,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-21 00:00:00+00:00,2020-07-21 19:30:00+00:00,3.933333,3,19.18964958190918,1,Luang Prabang
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 19:30:00+00:00,6.0,3,27.37728500366211,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-21 00:00:00+00:00,2020-07-21 22:30:00+00:00,6.366667,3,14.84745979309082,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-21 00:00:00+00:00,2020-07-21 22:30:00+00:00,4.033333,3,21.01178741455078,1,Luang Prabang
Lao PDR AQMS,AQMS10,2020-07-21 00:00:00+00:00,2020-07-21 22:30:00+00:00,4.333333,3,26.39031219482422,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 01:30:00+00:00,8.4,3,14.862507820129396,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 01:30:00+00:00,13.666667,3,8.164875984191895,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 01:30:00+00:00,14.933333,3,16.537342071533203,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 01:30:00+00:00,18.333333,3,16.537342071533203,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 04:30:00+00:00,7.066667,3,14.546937942504885,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 04:30:00+00:00,10.433333,3,3.480133295059204,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 04:30:00+00:00,8.433333,3,14.139232635498049,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 04:30:00+00:00,6.333333,3,14.139232635498049,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 07:30:00+00:00,11.133333,3,12.788933753967283,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 07:30:00+00:00,5.366667,3,3.325841188430786,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 07:30:00+00:00,11.166667,3,12.16529369354248,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 07:30:00+00:00,8.0,3,12.16529369354248,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 10:30:00+00:00,9.266667,3,12.557497024536133,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 10:30:00+00:00,4.966667,3,3.153064727783203,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 10:30:00+00:00,8.733333,3,11.41660499572754,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 10:30:00+00:00,7.0,3,11.41660499572754,1,Xaythany
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 13:30:00+00:00,13.733333,3,15.376116752624512,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 13:30:00+00:00,16.0,3,15.376116752624512,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 16:30:00+00:00,34.633333,3,23.412357330322266,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 16:30:00+00:00,19.233333,3,5.182225227355957,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 16:30:00+00:00,38.6,3,22.453388214111328,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 16:30:00+00:00,17.666667,3,22.453388214111328,1,Xaythany
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 19:30:00+00:00,10.766667,3,8.37463665008545,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 19:30:00+00:00,20.933333,3,25.37224578857422,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 19:30:00+00:00,15.0,3,25.37224578857422,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-24 00:00:00+00:00,2020-07-24 22:30:00+00:00,12.133333,3,27.954437255859375,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-24 00:00:00+00:00,2020-07-24 22:30:00+00:00,3.1,3,12.76744270324707,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-24 00:00:00+00:00,2020-07-24 22:30:00+00:00,20.933333,3,31.938249588012695,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-24 00:00:00+00:00,2020-07-24 22:30:00+00:00,16.666667,3,31.938249588012695,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 01:30:00+00:00,11.133333,3,24.773706436157227,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 01:30:00+00:00,18.633333,3,13.847012519836426,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 01:30:00+00:00,14.4,3,25.335453033447266,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 01:30:00+00:00,14.333333,3,25.335453033447266,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 04:30:00+00:00,14.1,3,19.785980224609375,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 04:30:00+00:00,14.2,3,11.27462387084961,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 04:30:00+00:00,17.2,3,18.90705108642578,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 04:30:00+00:00,12.666667,3,18.90705108642578,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 07:30:00+00:00,6.0,3,15.175759315490724,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 07:30:00+00:00,7.133333,3,7.2046051025390625,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 07:30:00+00:00,14.9,3,14.969615936279297,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 07:30:00+00:00,9.666667,3,14.969615936279297,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 10:30:00+00:00,7.466667,3,13.535387992858888,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 10:30:00+00:00,10.433333,3,12.895696640014648,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 10:30:00+00:00,7.0,3,12.895696640014648,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 13:30:00+00:00,15.166667,3,16.376556396484375,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 13:30:00+00:00,15.8,3,9.441329002380373,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 13:30:00+00:00,18.9,3,14.265278816223145,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 13:30:00+00:00,18.0,3,14.265278816223145,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 16:30:00+00:00,30.333333,3,18.994009017944336,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 16:30:00+00:00,39.3,3,21.99964714050293,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 19:30:00+00:00,26.8,3,17.76500129699707,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 19:30:00+00:00,10.033333,3,14.3594970703125,1,Luang Prabang
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 19:30:00+00:00,19.0,3,26.66048240661621,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-26 00:00:00+00:00,2020-07-26 22:30:00+00:00,21.233333,3,19.398611068725582,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-26 00:00:00+00:00,2020-07-26 22:30:00+00:00,9.6,3,17.49933433532715,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-26 00:00:00+00:00,2020-07-26 22:30:00+00:00,24.666667,3,23.3206729888916,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-26 00:00:00+00:00,2020-07-26 22:30:00+00:00,18.333333,3,23.3206729888916,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 01:30:00+00:00,21.366667,3,21.46055030822754,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 01:30:00+00:00,8.933333,3,22.333541870117188,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 01:30:00+00:00,30.333333,3,20.141010284423828,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 01:30:00+00:00,18.333333,3,20.141010284423828,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 04:30:00+00:00,27.0,3,21.532873153686523,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 04:30:00+00:00,8.133333,3,20.203779220581055,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 04:30:00+00:00,16.666667,3,18.336061477661133,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 04:30:00+00:00,15.0,3,18.336061477661133,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 07:30:00+00:00,16.933333,3,20.83061790466309,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 07:30:00+00:00,15.033333,3,19.729896545410156,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 07:30:00+00:00,13.666667,3,19.729896545410156,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 10:30:00+00:00,13.033333,3,19.96405029296875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 10:30:00+00:00,11.933333,3,15.251811981201172,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 10:30:00+00:00,12.2,3,21.467437744140625,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 10:30:00+00:00,12.666667,3,21.467437744140625,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 13:30:00+00:00,20.133333,3,21.430644989013672,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 13:30:00+00:00,3.866667,3,17.076322555541992,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 13:30:00+00:00,20.3,3,23.726165771484375,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 13:30:00+00:00,31.666667,3,23.726165771484375,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 16:30:00+00:00,24.533333,3,20.521560668945312,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 16:30:00+00:00,7.1,3,19.16568946838379,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 16:30:00+00:00,22.1,3,24.22221565246582,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 16:30:00+00:00,52.333333,3,24.22221565246582,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 19:30:00+00:00,19.033333,3,21.74180793762207,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-27 00:00:00+00:00,2020-07-27 19:30:00+00:00,4.966667,3,22.292327880859375,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 19:30:00+00:00,17.9,3,28.50305557250977,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 19:30:00+00:00,20.666667,3,28.50305557250977,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-27 00:00:00+00:00,2020-07-27 22:30:00+00:00,13.8,3,31.89191246032715,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-27 00:00:00+00:00,2020-07-27 22:30:00+00:00,18.533333,3,30.752790451049805,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-27 00:00:00+00:00,2020-07-27 22:30:00+00:00,18.333333,3,30.752790451049805,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-28 00:00:00+00:00,2020-07-28 01:30:00+00:00,16.466667,3,26.99654006958008,1,Vientiane
Lao PDR AQMS,AQMS09,2020-07-28 00:00:00+00:00,2020-07-28 01:30:00+00:00,17.566667,3,18.070850372314453,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-28 00:00:00+00:00,2020-07-28 01:30:00+00:00,21.333333,3,18.070850372314453,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-28 00:00:00+00:00,2020-07-28 04:30:00+00:00,18.966667,3,16.144744873046875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-28 00:00:00+00:00,2020-07-28 04:30:00+00:00,5.766667,3,18.83525848388672,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-28 00:00:00+00:00,2020-07-28 04:30:00+00:00,5.9,3,13.805161476135254,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-28 00:00:00+00:00,2020-07-28 04:30:00+00:00,8.666667,3,13.805161476135254,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-28 00:00:00+00:00,2020-07-28 07:30:00+00:00,8.133333,3,12.503334999084473,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-28 00:00:00+00:00,2020-07-28 07:30:00+00:00,3.466667,3,12.479177474975586,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-28 00:00:00+00:00,2020-07-28 07:30:00+00:00,12.9,3,11.744909286499023,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-28 00:00:00+00:00,2020-07-28 07:30:00+00:00,8.333333,3,11.744909286499023,1,Xaythany
Lao PDR AQMS,AQMS06,2020-07-28 00:00:00+00:00,2020-07-28 10:30:00+00:00,8.8,3,12.982030868530272,1,Vientiane
Lao PDR AQMS,AQMS07,2020-07-28 00:00:00+00:00,2020-07-28 10:30:00+00:00,5.066667,3,9.490629196166992,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-07-28 00:00:00+00:00,2020-07-28 10:30:00+00:00,12.333333,3,11.057221412658691,1,Xaythany
Lao PDR AQMS,AQMS10,2020-07-28 00:00:00+00:00,2020-07-28 10:30:00+00:00,13.333333,3,11.057221412658691,1,Xaythany
